Domain Code,Domain,Area Code,Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","115.245509","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","124.3278","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","115.275579","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","125.87756","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","112.695344","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","122.778039","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","110.914276","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","119.354688","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","111.314438","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","117","Republic of Korea","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","120.788794","X","International reliable sources","base year is rescaled to 2010"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","61.306557","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","82.111678","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","61.372923","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","82.58341","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","61.281987","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","82.531465","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","61.700672","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","84.888564","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","63.478777","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","86.652293","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","62.53247","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","85.568273","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","60.771409","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","83.529352","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","60.10288","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","82.074939","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","61.610697","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7009","September","","83.368112","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","63.19665","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7010","October","","86.452982","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","63.693834","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7011","November","","87.462407","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","64.875552","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","146","Republic of Moldova","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7012","December","","88.280968","X","International reliable sources","base year is 2019M11"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","96.89","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7001","January","","98.5","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","96.62","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7002","February","","99.2","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","96.68","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7003","March","","99.4","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","96.66","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7004","April","","99.6","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","95.92","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7005","May","","100.2","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","96.62","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7006","June","","100","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","98.21","","Official data","base year is Previous month"
"CP","Consumer Price Indices","183","Romania","2017","2017","23013","Consumer Prices, Food Indices (2010 = 100)","7007","July","","99.7","X","International reliable sources","base year is 2010"
"CP","Consumer Price Indices","183","Romania","2013","2013","23013","Consumer Prices, Food Indices (2010 = 100)","7008","August","","99.01","","Official data","base year is Previous month"
